timestamp Sensor_01 Sensor_02 Cluster_02
65.3000000000 0.1467658816 0.8532341184 1.0000000000
65.4000000000 0.1467658816 0.8532341184 1.0000000000
65.5000000000 0.1467658816 0.8532341184 1.0000000000
65.6000000000 0.1467658816 0.8532341184 1.0000000000
65.7000000000 0.1467658816 0.8532341184 1.0000000000
65.8000000000 0.1467658816 0.8532341184 1.0000000000
65.9000000000 0.1467658816 0.8532341184 1.0000000000
66.0000000000 0.1467658816 0.8532341184 1.0000000000
66.1000000000 0.1467658816 0.8532341184 1.0000000000
66.2000000000 0.1467658816 0.8532341184 1.0000000000
66.3000000000 0.1467658816 0.8532341184 1.0000000000
66.4000000000 0.1467658816 0.8532341184 1.0000000000
66.5000000000 0.1467658816 0.8532341184 1.0000000000
66.6000000000 0.1467658816 0.8532341184 1.0000000000
66.7000000000 0.1467658816 0.8532341184 1.0000000000
66.8000000000 0.1467658816 0.8532341184 1.0000000000
66.9000000000 0.1467658816 0.8532341184 1.0000000000
67.0000000000 0.1467658816 0.8532341184 1.0000000000
67.1000000000 0.1467658816 0.8532341184 1.0000000000
67.2000000000 0.1467658816 0.8532341184 1.0000000000
67.3000000000 0.1467658816 0.8532341184 1.0000000000
67.4000000000 0.1467658816 0.8532341184 1.0000000000
67.5000000000 0.1467658816 0.8532341184 1.0000000000
67.6000000000 0.1467658816 0.8532341184 1.0000000000
67.7000000000 0.1467658816 0.8532341184 1.0000000000
67.8000000000 0.1467658816 0.8532341184 1.0000000000
67.9000000000 0.1467658816 0.8532341184 1.0000000000
68.0000000000 0.1467658816 0.8532341184 1.0000000000
68.1000000000 0.1467658816 0.8532341184 1.0000000000
68.2000000000 0.1467658816 0.8532341184 1.0000000000
68.3000000000 0.1467658816 0.8532341184 1.0000000000
68.4000000000 0.1467658816 0.8532341184 1.0000000000
68.5000000000 0.1467658816 0.8532341184 1.0000000000
68.6000000000 0.1467658816 0.8532341184 1.0000000000
68.7000000000 0.1467658816 0.8532341184 1.0000000000
68.8000000000 0.1467658816 0.8532341184 1.0000000000
68.9000000000 0.1467658816 0.8532341184 1.0000000000
69.0000000000 0.1467658816 0.8532341184 1.0000000000
69.1000000000 0.1467658816 0.8532341184 1.0000000000
69.2000000000 0.1467658816 0.8532341184 1.0000000000
69.3000000000 0.1467658816 0.8532341184 1.0000000000
69.4000000000 0.1467658816 0.8532341184 1.0000000000
69.5000000000 0.1467658816 0.8532341184 1.0000000000
69.6000000000 0.1467658816 0.8532341184 1.0000000000
69.7000000000 0.1467658816 0.8532341184 1.0000000000
69.8000000000 0.1467658816 0.8532341184 1.0000000000
69.9000000000 0.1467658816 0.8532341184 1.0000000000
70.0000000000 0.1467658816 0.8532341184 1.0000000000
70.1000000000 0.1467658816 0.8532341184 1.0000000000
70.2000000000 0.1467658816 0.8532341184 1.0000000000
70.3000000000 0.1467658816 0.8532341184 1.0000000000
70.4000000000 0.1467658816 0.8532341184 1.0000000000
70.5000000000 0.1467658816 0.8532341184 1.0000000000
70.6000000000 0.1467658816 0.8532341184 1.0000000000
70.7000000000 0.1467658816 0.8532341184 1.0000000000
70.8000000000 0.1467658816 0.8532341184 1.0000000000
70.9000000000 0.1467658816 0.8532341184 1.0000000000
71.0000000000 0.1467658816 0.8532341184 1.0000000000
71.1000000000 0.1467658816 0.8532341184 1.0000000000
71.2000000000 0.1467658816 0.8532341184 1.0000000000
71.3000000000 0.1467658816 0.8532341184 1.0000000000
71.4000000000 0.1467658816 0.8532341184 1.0000000000
71.5000000000 0.1467658816 0.8532341184 1.0000000000
71.6000000000 0.1467658816 0.8532341184 1.0000000000
71.7000000000 0.1467658816 0.8532341184 1.0000000000
71.8000000000 0.1467658816 0.8532341184 1.0000000000
71.9000000000 0.1467658816 0.8532341184 1.0000000000
72.0000000000 0.1467658816 0.8532341184 1.0000000000
72.1000000000 0.1467658816 0.8532341184 1.0000000000
72.2000000000 0.1467658816 0.8532341184 1.0000000000
72.3000000000 0.1467658816 0.8532341184 1.0000000000
72.4000000000 0.1467658816 0.8532341184 1.0000000000
72.5000000000 0.1467658816 0.8532341184 1.0000000000
72.6000000000 0.1467658816 0.8532341184 1.0000000000
72.7000000000 0.1467658816 0.8532341184 1.0000000000
72.8000000000 0.1467658816 0.8532341184 1.0000000000
72.9000000000 0.1467658816 0.8532341184 1.0000000000
73.0000000000 0.1467658816 0.8532341184 1.0000000000
73.1000000000 0.1467658816 0.8532341184 1.0000000000
73.2000000000 0.1467658816 0.8532341184 1.0000000000
73.3000000000 0.1467658816 0.8532341184 1.0000000000
73.4000000000 0.1467658816 0.8532341184 1.0000000000
73.5000000000 0.1467658816 0.8532341184 1.0000000000
73.6000000000 0.1467658816 0.8532341184 1.0000000000
73.7000000000 0.1467658816 0.8532341184 1.0000000000
73.8000000000 0.1467658816 0.8532341184 1.0000000000
73.9000000000 0.1467658816 0.8532341184 1.0000000000
74.0000000000 0.1467658816 0.8532341184 1.0000000000
74.1000000000 0.1467658816 0.8532341184 1.0000000000
74.2000000000 0.1467658816 0.8532341184 1.0000000000
74.3000000000 0.1467658816 0.8532341184 1.0000000000
74.4000000000 0.1467658816 0.8532341184 1.0000000000
74.5000000000 0.1467658816 0.8532341184 1.0000000000
74.6000000000 0.1467658816 0.8532341184 1.0000000000
74.7000000000 0.1467658816 0.8532341184 1.0000000000
74.8000000000 0.1467658816 0.8532341184 1.0000000000
74.9000000000 0.1467658816 0.8532341184 1.0000000000
75.0000000000 0.1467658816 0.8532341184 1.0000000000
75.1000000000 0.1467658816 0.8532341184 1.0000000000
75.2000000000 0.1467658816 0.8532341184 1.0000000000
75.3000000000 0.1467658816 0.8532341184 1.0000000000
75.4000000000 0.1467658816 0.8532341184 1.0000000000
75.5000000000 0.1467658816 0.8532341184 1.0000000000
75.6000000000 0.1467658816 0.8532341184 1.0000000000
75.7000000000 0.1467658816 0.8532341184 1.0000000000
75.8000000000 0.1467658816 0.8532341184 1.0000000000
75.9000000000 0.1467658816 0.8532341184 1.0000000000
76.0000000000 0.1467658816 0.8532341184 1.0000000000
76.1000000000 0.1467658816 0.8532341184 1.0000000000
76.2000000000 0.1467658816 0.8532341184 1.0000000000
76.3000000000 0.1467658816 0.8532341184 1.0000000000
76.4000000000 0.1467658816 0.8532341184 1.0000000000
76.5000000000 0.1467658816 0.8532341184 1.0000000000
76.6000000000 0.1467658816 0.8532341184 1.0000000000
76.7000000000 0.1467658816 0.8532341184 1.0000000000
76.8000000000 0.1467658816 0.8532341184 1.0000000000
76.9000000000 0.1467658816 0.8532341184 1.0000000000
77.0000000000 0.1467658816 0.8532341184 1.0000000000
77.1000000000 0.1467658816 0.8532341184 1.0000000000
77.2000000000 0.1467658816 0.8532341184 1.0000000000
77.3000000000 0.1467658816 0.8532341184 1.0000000000
77.4000000000 0.1467658816 0.8532341184 1.0000000000
77.5000000000 0.1467658816 0.8532341184 1.0000000000
77.6000000000 0.1467658816 0.8532341184 1.0000000000
77.7000000000 0.1467658816 0.8532341184 1.0000000000
77.8000000000 0.1467658816 0.8532341184 1.0000000000
77.9000000000 0.1467658816 0.8532341184 1.0000000000
78.0000000000 0.1467658816 0.8532341184 1.0000000000
78.1000000000 0.1467658816 0.8532341184 1.0000000000
78.2000000000 0.1467658816 0.8532341184 1.0000000000
78.3000000000 0.1467658816 0.8532341184 1.0000000000
78.4000000000 0.1467658816 0.8532341184 1.0000000000
78.5000000000 0.1467658816 0.8532341184 1.0000000000
78.6000000000 0.1467658816 0.8532341184 1.0000000000
78.7000000000 0.1467658816 0.8532341184 1.0000000000
78.8000000000 0.1467658816 0.8532341184 1.0000000000
78.9000000000 0.1467658816 0.8532341184 1.0000000000
79.0000000000 0.1467658816 0.8532341184 1.0000000000
79.1000000000 0.1467658816 0.8532341184 1.0000000000
79.2000000000 0.1467658816 0.8532341184 1.0000000000
79.3000000000 0.1467658816 0.8532341184 1.0000000000
79.4000000000 0.1467658816 0.8532341184 1.0000000000
79.5000000000 0.1467658816 0.8532341184 1.0000000000
79.6000000000 0.1467658816 0.8532341184 1.0000000000
79.7000000000 0.1467658816 0.8532341184 1.0000000000
79.8000000000 0.1467658816 0.8532341184 1.0000000000
79.9000000000 0.1467658816 0.8532341184 1.0000000000
80.0000000000 0.1467658816 0.8532341184 1.0000000000
80.1000000000 0.1467658816 0.8532341184 1.0000000000
80.2000000000 0.1467658816 0.8532341184 1.0000000000
80.3000000000 0.1467658816 0.8532341184 1.0000000000
80.4000000000 0.1467658816 0.8532341184 1.0000000000
80.5000000000 0.1467658816 0.8532341184 1.0000000000
80.6000000000 0.1467658816 0.8532341184 1.0000000000
80.7000000000 0.1467658816 0.8532341184 1.0000000000
80.8000000000 0.1467658816 0.8532341184 1.0000000000
80.9000000000 0.1467658816 0.8532341184 1.0000000000
81.0000000000 0.1467658816 0.8532341184 1.0000000000
81.1000000000 0.1467658816 0.8532341184 1.0000000000
81.2000000000 0.1467658816 0.8532341184 1.0000000000
81.3000000000 0.1467658816 0.8532341184 1.0000000000
81.4000000000 0.1467658816 0.8532341184 1.0000000000
81.5000000000 0.1467658816 0.8532341184 1.0000000000
81.6000000000 0.1467658816 0.8532341184 1.0000000000
81.7000000000 0.1467658816 0.8532341184 1.0000000000
81.8000000000 0.1467658816 0.8532341184 1.0000000000
81.9000000000 0.1467658816 0.8532341184 1.0000000000
82.0000000000 0.1467658816 0.8532341184 1.0000000000
82.1000000000 0.1467658816 0.8532341184 1.0000000000
82.2000000000 0.1467658816 0.8532341184 1.0000000000
82.3000000000 0.1467658816 0.8532341184 1.0000000000
82.4000000000 0.1467658816 0.8532341184 1.0000000000
82.5000000000 0.1467658816 0.8532341184 1.0000000000
82.6000000000 0.1467658816 0.8532341184 1.0000000000
82.7000000000 0.1467658816 0.8532341184 1.0000000000
82.8000000000 0.1467658816 0.8532341184 1.0000000000
82.9000000000 0.1467658816 0.8532341184 1.0000000000
83.0000000000 0.1467658816 0.8532341184 1.0000000000
83.1000000000 0.1467658816 0.8532341184 1.0000000000
83.2000000000 0.1467658816 0.8532341184 1.0000000000
83.3000000000 0.1467658816 0.8532341184 1.0000000000
83.4000000000 0.1467658816 0.8532341184 1.0000000000
83.5000000000 0.1467658816 0.8532341184 1.0000000000
83.6000000000 0.1467658816 0.8532341184 1.0000000000
83.7000000000 0.1467658816 0.8532341184 1.0000000000
83.8000000000 0.1467658816 0.8532341184 1.0000000000
83.9000000000 0.1467658816 0.8532341184 1.0000000000
84.0000000000 0.1467658816 0.8532341184 1.0000000000
84.1000000000 0.1467658816 0.8532341184 1.0000000000
84.2000000000 0.1467658816 0.8532341184 1.0000000000
84.3000000000 0.1467658816 0.8532341184 1.0000000000
84.4000000000 0.1467658816 0.8532341184 1.0000000000
84.5000000000 0.1467658816 0.8532341184 1.0000000000
84.6000000000 0.1467658816 0.8532341184 1.0000000000
84.7000000000 0.1467658816 0.8532341184 1.0000000000
84.8000000000 0.1467658816 0.8532341184 1.0000000000
84.9000000000 0.1467658816 0.8532341184 1.0000000000
85.0000000000 0.1467658816 0.8532341184 1.0000000000
85.1000000000 0.1467658816 0.8532341184 1.0000000000
85.2000000000 0.1467658816 0.8532341184 1.0000000000
85.3000000000 0.1467658816 0.8532341184 1.0000000000
85.4000000000 0.1467658816 0.8532341184 1.0000000000
85.5000000000 0.1467658816 0.8532341184 1.0000000000
85.6000000000 0.1467658816 0.8532341184 1.0000000000
85.7000000000 0.1467658816 0.8532341184 1.0000000000
85.8000000000 0.1467658816 0.8532341184 1.0000000000
85.9000000000 0.1467658816 0.8532341184 1.0000000000
86.0000000000 0.1467658816 0.8532341184 1.0000000000
86.1000000000 0.1467658816 0.8532341184 1.0000000000
86.2000000000 0.1467658816 0.8532341184 1.0000000000
86.3000000000 0.1467658816 0.8532341184 1.0000000000
86.4000000000 0.1467658816 0.8532341184 1.0000000000
86.5000000000 0.1467658816 0.8532341184 1.0000000000
86.6000000000 0.1467658816 0.8532341184 1.0000000000
86.7000000000 0.1467658816 0.8532341184 1.0000000000
86.8000000000 0.1467658816 0.8532341184 1.0000000000
86.9000000000 0.1467658816 0.8532341184 1.0000000000
87.0000000000 0.1467658816 0.8532341184 1.0000000000
87.1000000000 0.1467658816 0.8532341184 1.0000000000
87.2000000000 0.1467658816 0.8532341184 1.0000000000
87.3000000000 0.1467658816 0.8532341184 1.0000000000
87.4000000000 0.1467658816 0.8532341184 1.0000000000
87.5000000000 0.1467658816 0.8532341184 1.0000000000
87.6000000000 0.1467658816 0.8532341184 1.0000000000
87.7000000000 0.1467658816 0.8532341184 1.0000000000
87.8000000000 0.1467658816 0.8532341184 1.0000000000
87.9000000000 0.1467658816 0.8532341184 1.0000000000
88.0000000000 0.1467658816 0.8532341184 1.0000000000
88.1000000000 0.1467658816 0.8532341184 1.0000000000
88.2000000000 0.1467658816 0.8532341184 1.0000000000
88.3000000000 0.1467658816 0.8532341184 1.0000000000
88.4000000000 0.1467658816 0.8532341184 1.0000000000
88.5000000000 0.1467658816 0.8532341184 1.0000000000
88.6000000000 0.1467658816 0.8532341184 1.0000000000
88.7000000000 0.1467658816 0.8532341184 1.0000000000
88.8000000000 0.1467658816 0.8532341184 1.0000000000
88.9000000000 0.1467658816 0.8532341184 1.0000000000
89.0000000000 0.1467658816 0.8532341184 1.0000000000
89.1000000000 0.1467658816 0.8532341184 1.0000000000
89.2000000000 0.1467658816 0.8532341184 1.0000000000
89.3000000000 0.1467658816 0.8532341184 1.0000000000
89.4000000000 0.1467658816 0.8532341184 1.0000000000
89.5000000000 0.1467658816 0.8532341184 1.0000000000
89.6000000000 0.1467658816 0.8532341184 1.0000000000
89.7000000000 0.1467658816 0.8532341184 1.0000000000
89.8000000000 0.1467658816 0.8532341184 1.0000000000
89.9000000000 0.1467658816 0.8532341184 1.0000000000
90.0000000000 0.1467658816 0.8532341184 1.0000000000
90.1000000000 0.1467658816 0.8532341184 1.0000000000
90.2000000000 0.1467658816 0.8532341184 1.0000000000
90.3000000000 0.1467658816 0.8532341184 1.0000000000
90.4000000000 0.1467658816 0.8532341184 1.0000000000
90.5000000000 0.1467658816 0.8532341184 1.0000000000
90.6000000000 0.1467658816 0.8532341184 1.0000000000
90.7000000000 0.1467658816 0.8532341184 1.0000000000
90.8000000000 0.1467658816 0.8532341184 1.0000000000
90.9000000000 0.1467658816 0.8532341184 1.0000000000
91.0000000000 0.1467658816 0.8532341184 1.0000000000
91.1000000000 0.1467658816 0.8532341184 1.0000000000
91.2000000000 0.1467658816 0.8532341184 1.0000000000
91.3000000000 0.1467658816 0.8532341184 1.0000000000
91.4000000000 0.1467658816 0.8532341184 1.0000000000
91.5000000000 0.1467658816 0.8532341184 1.0000000000
91.6000000000 0.1467658816 0.8532341184 1.0000000000
91.7000000000 0.1467658816 0.8532341184 1.0000000000
